Rsol,Rp,CPE,CV_Area,Delta_Z,Type,Class_Multimodal
59.87,764000.0,8.71e-06,254.8,165.92182341,200 ng/ml,Low Risk
61.58,1894983.0,8.71e-06,377.9,129.25683625,106 ng/ml,Low Risk
36.47,2067072.0,8.71e-06,211.3,60.40302907,180 ng/ml,Low Risk
41.59,764000.0,8.71e-06,138.4,184.306769,106 ng/ml,Low Risk
38.44,2228373.0,8.71e-06,146.9,184.306769,28 ng/ml,Low Risk
47.25,764000.0,8.71e-06,194.3,184.306769,360 ng/ml,Low Risk
42.78,764000.0,6.79e-06,191.2,67.93327622,240 ng/ml,Low Risk
45.97,764000.0,8.71e-06,241.3,51.31007012,120 ng/ml,Low Risk
46.76,764000.0,6.79e-06,210.2,0.0,360 ng/ml,Low Risk
45.73,4000222.0,8.71e-06,202.3,129.18601529,90 ng/ml,Low Risk
36.25,764000.0,8.71e-06,357.0,29.83138199,150 ng/ml,Low Risk
42.75,764000.0,8.71e-06,118.5,175.97003784,0,Low Risk
41.72,1283922.0,6.79e-06,340.1,87.20861544,360 ng/ml,Low Risk
54.41,8461719.0,8.71e-06,426.3,137.365242,240 ng/ml,Low Risk
51.99,764000.0,8.71e-06,384.6,7.10884748,240 ng/ml,Low Risk
35.09,1491277.0,6.79e-06,277.2,31.48001779,180 ng/ml,Low Risk
48.82,4406731.0,8.71e-06,301.8,184.306769,10 ng/ml,Low Risk
45.59,764000.0,8.71e-06,256.9,79.41419033,240 ng/ml,Low Risk
61.58,764000.0,8.71e-06,183.1,63.19133761,0,Low Risk
43.82,3498852.0,6.79e-06,104.2,76.4202666,10 ng/ml,Low Risk
61.58,764000.0,8.71e-06,349.6,141.57562678,300 ng/ml,Low Risk
33.78,764000.0,8.71e-06,320.7,0.0,90 ng/ml,Low Risk
57.94,1231932.0,6.79e-06,104.2,124.50332073,270 ng/ml,Low Risk
42.73,764000.0,6.79e-06,272.9,92.78189812,106 ng/ml,Low Risk
61.1,4521967.0,6.79e-06,104.2,184.306769,120 ng/ml,Low Risk
61.58,4440465.0,6.79e-06,312.0,117.06723814,270 ng/ml,Low Risk
44.53,764000.0,8.71e-06,181.4,68.70221839,106 ng/ml,Low Risk
48.25,1120319.0,8.71e-06,178.6,105.08210343,300 ng/ml,Low Risk
48.66,821066.0,8.71e-06,104.2,78.33008152,330 ng/ml,Low Risk
58.45,2431812.0,8.71e-06,189.8,94.57523027,300 ng/ml,Low Risk
59.54,7465500.0,8.71e-06,232.9,30.06255957,28 ng/ml,Low Risk
38.2,764000.0,8.71e-06,104.2,117.62341257,90 ng/ml,Low Risk
48.7,794018.0,8.71e-06,324.5,127.14576752,240 ng/ml,Low Risk
44.42,2105865.0,8.71e-06,227.3,135.5958379,120 ng/ml,Low Risk
43.08,952600.0,8.71e-06,136.2,129.18423901,57 ng/ml,Low Risk
35.25,764000.0,6.79e-06,311.0,28.17669876,330 ng/ml,Low Risk
46.56,764000.0,8.71e-06,186.5,165.52093186,10 ng/ml,Low Risk
48.42,2806246.0,8.71e-06,122.9,132.10744366,180 ng/ml,Low Risk
46.96,2724994.0,6.79e-06,104.2,111.11522112,180 ng/ml,Low Risk
40.13,764000.0,8.71e-06,192.3,66.78501449,240 ng/ml,Low Risk
44.3,764000.0,8.71e-06,296.0,144.2380606,0,Low Risk
50.57,764000.0,8.71e-06,391.2,43.32807882,0,Low Risk
48.52,764000.0,8.71e-06,135.6,135.69074595,0,Low Risk
49.43,2511270.0,8.71e-06,160.2,42.40318184,180 ng/ml,Low Risk
41.44,1826309.0,8.71e-06,124.0,59.9302091,300 ng/ml,Low Risk
42.46,8455864.0,8.71e-06,395.1,105.03687675,360 ng/ml,Low Risk
40.2,764000.0,8.71e-06,104.2,184.306769,330 ng/ml,Low Risk
43.25,764000.0,8.71e-06,203.4,111.95738735,57 ng/ml,Low Risk
41.01,764000.0,8.71e-06,276.1,184.306769,10 ng/ml,Low Risk
46.24,764000.0,8.71e-06,186.3,184.306769,28 ng/ml,Low Risk
57.38,1335473.0,8.71e-06,148.9,168.75125235,10 ng/ml,Low Risk
44.26,3445711.0,6.79e-06,104.2,61.52235705,90 ng/ml,Low Risk
38.86,3012146.0,8.71e-06,104.2,60.00713349,57 ng/ml,Low Risk
51.69,764000.0,6.79e-06,286.5,23.85113893,180 ng/ml,Low Risk
44.68,764000.0,8.71e-06,446.1,137.46012517,300 ng/ml,Low Risk
43.58,764000.0,6.79e-06,240.3,139.94779616,120 ng/ml,Low Risk
43.75,2354422.0,8.71e-06,104.2,184.306769,57 ng/ml,Low Risk
48.46,2288573.0,6.79e-06,139.7,121.84620641,360 ng/ml,Low Risk
43.91,3184975.0,6.79e-06,182.0,84.74912946,240 ng/ml,Low Risk
43.65,2795981.0,8.71e-06,261.5,159.80622229,57 ng/ml,Low Risk
61.58,764000.0,8.71e-06,327.5,0.0,330 ng/ml,Low Risk
41.77,764000.0,8.71e-06,116.1,184.306769,57 ng/ml,Low Risk
49.98,764000.0,8.71e-06,436.9,104.25812772,57 ng/ml,Low Risk
39.8,764000.0,8.71e-06,193.0,167.38734382,57 ng/ml,Low Risk
36.38,764000.0,8.71e-06,246.3,162.01120983,106 ng/ml,Low Risk
51.2,764000.0,8.71e-06,135.5,90.02965877,106 ng/ml,Low Risk
50.25,764000.0,8.71e-06,187.7,89.48250708,10 ng/ml,Low Risk
48.5,764000.0,8.71e-06,254.0,120.01094621,0,Low Risk
40.43,2135750.0,8.71e-06,123.1,69.05040485,360 ng/ml,Low Risk
40.67,764000.0,6.79e-06,388.6,133.23608078,150 ng/ml,Low Risk
37.99,764000.0,6.79e-06,214.7,90.84312495,106 ng/ml,Low Risk
46.19,5630735.0,6.79e-06,190.3,108.0556505,330 ng/ml,Low Risk
61.58,2273092.0,8.71e-06,122.8,145.36145909,270 ng/ml,Low Risk
49.98,3233429.0,6.79e-06,149.3,44.95026019,106 ng/ml,Low Risk
49.49,764000.0,6.79e-06,231.6,184.306769,120 ng/ml,Low Risk
46.33,764000.0,6.79e-06,157.8,67.11543816,57 ng/ml,Low Risk
46.95,764000.0,6.79e-06,317.6,74.78676651,120 ng/ml,Low Risk
46.51,764000.0,6.79e-06,309.0,75.2946151,360 ng/ml,Low Risk
59.36,1293360.0,8.71e-06,356.8,72.39287978,150 ng/ml,Low Risk
44.15,3337305.0,8.71e-06,263.7,108.13779485,360 ng/ml,Low Risk
61.58,764000.0,8.71e-06,220.8,106.76376993,270 ng/ml,Low Risk
50.32,1144989.0,8.71e-06,321.1,142.50504067,57 ng/ml,Low Risk
40.5,764000.0,6.79e-06,193.7,115.98682809,106 ng/ml,Low Risk
61.13,2617229.0,8.71e-06,159.4,10.49358915,120 ng/ml,Low Risk
47.82,764000.0,8.71e-06,126.8,139.31274685,10 ng/ml,Low Risk
47.43,3561868.0,8.71e-06,145.3,0.0,300 ng/ml,Low Risk
61.58,2843248.0,6.79e-06,220.0,25.88646849,0,Low Risk
34.64,2151265.0,8.71e-06,185.4,42.77413485,150 ng/ml,Low Risk
44.97,764000.0,8.71e-06,186.6,135.32698205,90 ng/ml,Low Risk
45.58,764000.0,8.71e-06,123.4,184.306769,300 ng/ml,Low Risk
46.86,2227757.0,6.79e-06,104.2,164.01955613,120 ng/ml,Low Risk
39.45,764000.0,8.71e-06,104.2,182.55017792,57 ng/ml,Low Risk
38.82,5916043.0,6.79e-06,190.1,50.65299309,28 ng/ml,Low Risk
44.65,988516.0,6.79e-06,285.7,138.81861776,90 ng/ml,Low Risk
57.24,1669377.0,8.71e-06,149.0,88.97294132,120 ng/ml,Low Risk
47.94,764000.0,8.71e-06,315.3,184.306769,180 ng/ml,Low Risk
46.96,1425131.0,8.71e-06,319.3,17.5001544,360 ng/ml,Low Risk
47.7,764000.0,8.71e-06,172.9,184.306769,28 ng/ml,Low Risk
61.58,857014.0,8.71e-06,279.1,182.99435344,240 ng/ml,Low Risk
35.2,850715.0,8.71e-06,175.6,25.65093576,0,Low Risk
60.26,4602535.0,6.79e-06,256.7,117.80907572,0,Low Risk
61.58,936886.0,6.79e-06,117.8,31.72869063,200 ng/ml,Low Risk
45.68,890449.0,8.71e-06,188.6,184.306769,90 ng/ml,Low Risk
36.53,764000.0,8.71e-06,254.5,184.306769,106 ng/ml,Low Risk
33.87,4817442.0,6.79e-06,104.2,27.45503797,106 ng/ml,Low Risk
41.48,2825696.0,8.71e-06,206.2,4.15860668,300 ng/ml,Low Risk
47.51,2652856.0,6.79e-06,124.5,96.71939581,0,Low Risk
39.27,3206820.0,8.71e-06,128.3,184.306769,180 ng/ml,Low Risk
50.13,764000.0,8.71e-06,248.4,89.9531938,200 ng/ml,Low Risk
37.04,764000.0,8.71e-06,285.9,178.58629463,120 ng/ml,Low Risk
38.48,2402497.0,6.79e-06,146.3,131.78482971,300 ng/ml,Low Risk
46.76,1178643.0,8.71e-06,215.9,5.32001318,57 ng/ml,Low Risk
41.21,764000.0,8.71e-06,304.1,86.6981802,120 ng/ml,Low Risk
49.18,764000.0,8.71e-06,128.0,84.35170531,240 ng/ml,Low Risk
61.58,764000.0,6.79e-06,192.3,0.0,10 ng/ml,Low Risk
37.34,4030276.0,8.71e-06,191.2,72.91536401,270 ng/ml,Low Risk
42.67,4873798.0,6.79e-06,144.5,171.25064803,240 ng/ml,Low Risk
60.24,2175541.0,8.71e-06,159.9,184.306769,57 ng/ml,Low Risk
43.32,764000.0,8.71e-06,172.2,173.02085472,28 ng/ml,Low Risk
54.55,1825304.0,6.79e-06,359.1,104.83519598,200 ng/ml,Low Risk
56.94,1622729.0,8.71e-06,319.9,82.41243577,106 ng/ml,Low Risk
45.2,764000.0,8.71e-06,363.0,145.1621861,57 ng/ml,Low Risk
40.23,5366929.0,6.79e-06,280.7,90.90782654,28 ng/ml,Low Risk
35.84,1379258.0,8.71e-06,104.2,52.3760864,270 ng/ml,Low Risk
47.03,2034696.0,8.71e-06,118.6,63.42634151,106 ng/ml,Low Risk
42.57,764000.0,6.79e-06,155.1,45.2335938,360 ng/ml,Low Risk
36.19,764000.0,8.71e-06,167.0,184.306769,90 ng/ml,Low Risk
49.13,5703673.0,8.71e-06,302.2,72.29554063,330 ng/ml,Low Risk
44.58,1709134.0,8.71e-06,141.4,168.02273531,200 ng/ml,Low Risk
45.1,2286821.0,6.79e-06,220.0,149.27304325,360 ng/ml,Low Risk
50.23,764000.0,6.79e-06,310.6,184.306769,106 ng/ml,Low Risk
61.58,764000.0,8.71e-06,191.9,4.72643113,28 ng/ml,Low Risk
40.74,3176675.0,6.79e-06,266.2,184.306769,180 ng/ml,Low Risk
42.16,764000.0,8.71e-06,117.0,126.16097168,240 ng/ml,Low Risk
31.25,764000.0,8.71e-06,362.2,184.306769,150 ng/ml,Low Risk
37.59,764000.0,8.71e-06,104.2,76.20448603,330 ng/ml,Low Risk
41.7,764000.0,8.71e-06,293.2,50.80823863,240 ng/ml,Low Risk
38.21,1288362.0,8.71e-06,104.2,138.81455192,106 ng/ml,Low Risk
48.52,1858027.0,8.71e-06,163.6,55.4726789,106 ng/ml,Low Risk
52.95,764000.0,8.71e-06,293.0,184.306769,0,Low Risk
46.0,764000.0,8.71e-06,215.0,184.306769,106 ng/ml,Low Risk
47.42,764000.0,8.71e-06,245.0,101.37786641,106 ng/ml,Low Risk
44.0,764000.0,8.71e-06,259.6,29.94642639,180 ng/ml,Low Risk
44.44,2351824.0,6.79e-06,128.8,0.0,0,Low Risk
61.58,1462084.0,6.79e-06,198.1,112.66014835,57 ng/ml,Low Risk
39.74,1321906.0,6.79e-06,155.0,0.0,90 ng/ml,Low Risk
34.22,7613309.0,8.71e-06,104.2,15.30388338,300 ng/ml,Low Risk
43.4,1372841.0,6.79e-06,104.2,0.0,0,Low Risk
61.58,764000.0,8.71e-06,286.2,73.03267153,180 ng/ml,Low Risk
47.15,764000.0,6.79e-06,128.6,60.06584403,150 ng/ml,Low Risk
43.57,764000.0,6.79e-06,179.4,57.97203413,180 ng/ml,Low Risk
43.75,764000.0,8.71e-06,229.7,149.60638643,10 ng/ml,Low Risk
41.42,3281209.0,6.79e-06,104.2,48.19708981,300 ng/ml,Low Risk
50.63,4972738.0,6.79e-06,252.6,144.33824772,28 ng/ml,Low Risk
47.43,764000.0,8.71e-06,382.4,165.55652588,57 ng/ml,Low Risk
33.59,764000.0,8.71e-06,104.2,74.66330578,120 ng/ml,Low Risk
41.9,871997.0,6.79e-06,259.6,93.85719125,240 ng/ml,Low Risk
33.97,797904.0,8.71e-06,143.4,184.306769,57 ng/ml,Low Risk
37.02,1209747.0,8.71e-06,104.2,81.32204388,28 ng/ml,Low Risk
50.43,764000.0,8.71e-06,198.0,184.306769,0,Low Risk
61.58,764000.0,8.71e-06,213.8,34.2330574,270 ng/ml,Low Risk
41.58,764000.0,8.71e-06,104.2,131.58335425,330 ng/ml,Low Risk
41.81,764000.0,8.71e-06,322.3,166.34786907,360 ng/ml,Low Risk
39.42,1670275.0,8.71e-06,104.2,184.306769,180 ng/ml,Low Risk
48.6,840361.0,6.79e-06,104.2,98.72043867,240 ng/ml,Low Risk
32.76,3570712.0,8.71e-06,104.2,184.26747577,120 ng/ml,Low Risk
47.5,764000.0,8.71e-06,159.9,184.306769,120 ng/ml,Low Risk
45.41,764000.0,6.79e-06,130.9,144.30216841,120 ng/ml,Low Risk
56.22,2911754.0,8.71e-06,115.0,148.06201914,57 ng/ml,Low Risk
42.16,1708865.0,8.71e-06,117.1,184.306769,240 ng/ml,Low Risk
55.88,2001396.0,6.79e-06,136.5,64.84609084,57 ng/ml,Low Risk
45.3,767246.0,6.79e-06,162.1,141.91942854,0,Low Risk
46.38,764000.0,8.71e-06,305.1,53.50653401,90 ng/ml,Low Risk
49.63,1390348.0,6.79e-06,227.4,34.63476087,270 ng/ml,Low Risk
31.25,764000.0,6.79e-06,301.1,106.97485627,150 ng/ml,Low Risk
47.85,764000.0,8.71e-06,294.4,59.69631888,240 ng/ml,Low Risk
31.25,1185333.0,8.71e-06,238.0,100.41277606,0,Low Risk
43.94,764000.0,8.71e-06,222.7,84.74192694,0,Low Risk
47.27,764000.0,8.71e-06,237.4,123.03011037,300 ng/ml,Low Risk
37.18,764000.0,6.79e-06,378.0,30.84998313,180 ng/ml,Low Risk
61.58,1075680.0,6.79e-06,217.9,0.0,120 ng/ml,Low Risk
61.58,764000.0,8.71e-06,253.3,145.3535265,120 ng/ml,Low Risk
37.18,764000.0,6.79e-06,321.8,180.82279479,120 ng/ml,Low Risk
49.24,764000.0,8.71e-06,107.9,179.69682054,180 ng/ml,Low Risk
33.27,3530654.0,8.71e-06,104.2,50.61914424,270 ng/ml,Low Risk
33.58,764000.0,8.71e-06,296.5,162.1229692,106 ng/ml,Low Risk
60.41,878788.0,8.71e-06,104.2,184.306769,180 ng/ml,Low Risk
43.73,2343280.0,6.79e-06,104.2,42.79413432,28 ng/ml,Low Risk
61.58,8182592.0,6.79e-06,287.8,42.8481444,120 ng/ml,Low Risk
43.17,3893013.0,6.79e-06,104.2,137.41224963,106 ng/ml,Low Risk
61.58,764000.0,6.79e-06,184.2,106.9666577,360 ng/ml,Low Risk
34.27,764000.0,8.71e-06,192.1,135.68636591,106 ng/ml,Low Risk
34.86,764000.0,6.79e-06,217.4,37.71354392,200 ng/ml,Low Risk
39.98,764000.0,6.79e-06,236.4,179.74880859,10 ng/ml,Low Risk
48.76,764000.0,8.71e-06,293.3,115.41698783,90 ng/ml,Low Risk
44.22,1276582.0,8.71e-06,276.9,184.306769,180 ng/ml,Low Risk
46.27,764000.0,8.71e-06,286.2,171.35772872,120 ng/ml,Low Risk
50.86,764000.0,8.71e-06,149.6,132.17236651,300 ng/ml,Low Risk
47.86,1273428.0,6.79e-06,230.8,65.81912311,200 ng/ml,Low Risk
49.17,764000.0,8.71e-06,283.0,93.44732887,180 ng/ml,Low Risk
42.94,2168436.0,6.79e-06,221.6,128.67697292,270 ng/ml,Low Risk
45.74,1217688.0,8.71e-06,162.6,102.90166494,0,Low Risk
41.8,3166260.0,6.79e-06,165.5,12.97031316,0,Low Risk
48.16,3702378.0,6.79e-06,142.0,8.68715382,180 ng/ml,Low Risk
48.17,764000.0,8.71e-06,165.1,109.45770082,10 ng/ml,Low Risk
40.67,2011840.0,6.79e-06,104.2,42.95380656,0,Low Risk
48.27,977321.0,8.71e-06,277.7,184.306769,106 ng/ml,Low Risk
48.0,764000.0,6.79e-06,187.0,111.74604437,180 ng/ml,Low Risk
50.7,5684081.0,8.71e-06,135.2,0.0,270 ng/ml,Low Risk
41.25,1689305.0,6.79e-06,142.0,14.70627593,300 ng/ml,Low Risk
44.82,764000.0,6.79e-06,183.6,153.15684155,10 ng/ml,Low Risk
48.11,1302736.0,6.79e-06,104.2,135.71569474,360 ng/ml,Low Risk
61.58,764000.0,8.71e-06,164.5,46.560496,90 ng/ml,Low Risk
42.92,932982.0,6.79e-06,104.2,127.95101298,360 ng/ml,Low Risk
47.82,764000.0,8.71e-06,359.0,181.08104274,120 ng/ml,Low Risk
47.4,764000.0,8.71e-06,231.1,46.87158126,57 ng/ml,Low Risk
41.82,1770272.0,8.71e-06,139.0,184.306769,10 ng/ml,Low Risk
43.19,764000.0,8.71e-06,233.5,112.4011227,360 ng/ml,Low Risk
50.08,1315755.0,6.79e-06,178.2,179.75977735,330 ng/ml,Low Risk
56.18,2575639.0,6.79e-06,320.6,123.65302125,150 ng/ml,Low Risk
54.6,764000.0,8.71e-06,342.5,117.65546647,28 ng/ml,Low Risk
48.45,764000.0,8.71e-06,174.3,61.40657694,240 ng/ml,Low Risk
38.34,764000.0,8.71e-06,157.3,135.15020651,106 ng/ml,Low Risk
31.25,764000.0,8.71e-06,259.4,96.99437842,270 ng/ml,Low Risk
45.42,3139877.0,6.79e-06,271.3,168.92863139,106 ng/ml,Low Risk
47.97,907966.0,8.71e-06,247.0,42.06477425,106 ng/ml,Low Risk
61.58,874272.0,8.71e-06,170.8,184.306769,300 ng/ml,Low Risk
38.92,2972679.0,8.71e-06,104.2,184.306769,106 ng/ml,Low Risk
42.51,764000.0,8.71e-06,334.2,184.306769,106 ng/ml,Low Risk
45.77,764000.0,8.71e-06,170.5,125.21203739,180 ng/ml,Low Risk
57.08,764000.0,8.71e-06,385.5,69.41697471,360 ng/ml,Low Risk
59.13,764000.0,8.71e-06,431.4,88.64630449,10 ng/ml,Low Risk
61.58,870527.0,8.71e-06,104.2,184.306769,10 ng/ml,Low Risk
45.1,2186664.0,8.71e-06,291.0,150.14019716,150 ng/ml,Low Risk
47.4,2860397.0,6.79e-06,145.7,25.80090846,240 ng/ml,Low Risk
46.48,764000.0,6.79e-06,214.7,39.50358211,330 ng/ml,Low Risk
37.51,872261.0,6.79e-06,168.2,0.0,0,Low Risk
38.59,1831806.0,8.71e-06,166.6,135.49656848,106 ng/ml,Low Risk
48.99,764000.0,8.71e-06,136.1,63.70702781,10 ng/ml,Low Risk
41.04,2876683.0,8.71e-06,104.2,184.306769,150 ng/ml,Low Risk
48.03,764000.0,6.79e-06,216.8,127.93298577,120 ng/ml,Low Risk
46.46,764000.0,8.71e-06,263.5,79.15907576,300 ng/ml,Low Risk
59.39,1566746.0,6.79e-06,104.2,184.306769,28 ng/ml,Low Risk
61.58,4120027.0,6.79e-06,202.6,50.20944907,0,Low Risk
46.28,3397369.0,6.79e-06,104.2,146.57769693,300 ng/ml,Low Risk
37.26,1605863.0,6.79e-06,232.6,18.26201323,10 ng/ml,Low Risk
39.33,1803598.0,6.79e-06,385.0,9.42812037,240 ng/ml,Low Risk
50.22,3650795.0,8.71e-06,290.0,76.73511439,106 ng/ml,Low Risk
41.56,2738700.0,6.79e-06,165.7,166.50080949,150 ng/ml,Low Risk
48.09,7723732.0,6.79e-06,277.2,115.5648265,300 ng/ml,Low Risk
37.38,3116333.0,6.79e-06,271.8,21.02365115,300 ng/ml,Low Risk
50.54,764000.0,8.71e-06,288.9,184.306769,106 ng/ml,Low Risk
43.23,17538517.0,6.79e-06,263.0,16.45629339,330 ng/ml,Low Risk
38.81,3370004.0,6.79e-06,104.2,116.49094914,0,Low Risk
57.67,764000.0,8.71e-06,278.0,116.94738441,10 ng/ml,Low Risk
59.13,764000.0,6.79e-06,104.2,115.92876461,120 ng/ml,Low Risk
38.12,764000.0,8.71e-06,304.6,184.306769,270 ng/ml,Low Risk
45.32,2264488.0,6.79e-06,133.6,105.22567872,330 ng/ml,Low Risk
49.37,5600432.0,8.71e-06,228.3,114.39291476,10 ng/ml,Low Risk
50.0,764000.0,8.71e-06,142.7,150.12458706,120 ng/ml,Low Risk
51.91,7070522.0,8.71e-06,205.8,7.0132706,330 ng/ml,Low Risk
45.56,1951856.0,6.79e-06,104.2,78.44035391,10 ng/ml,Low Risk
46.55,764000.0,8.71e-06,166.9,184.306769,180 ng/ml,Low Risk
47.31,764000.0,8.71e-06,124.5,183.5499897,240 ng/ml,Low Risk
44.7,836289.0,8.71e-06,182.1,184.306769,200 ng/ml,Low Risk
40.53,764000.0,8.71e-06,221.9,159.4782795,180 ng/ml,Low Risk
44.51,974429.0,8.71e-06,387.8,69.02432061,120 ng/ml,Low Risk
40.44,764000.0,6.79e-06,284.6,74.02446672,150 ng/ml,Low Risk
43.12,764000.0,8.71e-06,187.1,121.40624294,360 ng/ml,Low Risk
45.55,1301000.0,8.71e-06,167.6,171.39942617,330 ng/ml,Low Risk
41.9,1848297.0,6.79e-06,177.4,98.3711152,0,Low Risk
42.42,1760521.0,8.71e-06,260.5,102.39680351,300 ng/ml,Low Risk
61.58,3318397.0,6.79e-06,151.2,131.76630166,120 ng/ml,Low Risk
38.14,764000.0,8.71e-06,128.4,26.47390978,240 ng/ml,Low Risk
61.58,764000.0,8.71e-06,390.8,131.6262867,120 ng/ml,Low Risk
40.81,1023482.0,8.71e-06,373.1,105.35037445,90 ng/ml,Low Risk
61.58,764000.0,8.71e-06,331.3,21.92373621,0,Low Risk
46.72,764000.0,6.79e-06,106.2,120.57779387,240 ng/ml,Low Risk
37.81,764000.0,8.71e-06,174.1,105.8367156,300 ng/ml,Low Risk
60.49,764000.0,6.79e-06,188.5,80.75385935,360 ng/ml,Low Risk
55.87,2255069.0,8.71e-06,104.2,46.97931211,10 ng/ml,Low Risk
42.63,6386442.0,6.79e-06,128.6,114.71044252,300 ng/ml,Low Risk
42.6,764000.0,6.79e-06,104.2,151.76966407,57 ng/ml,Low Risk
48.82,764000.0,6.79e-06,199.4,110.76192202,120 ng/ml,Low Risk
50.33,764000.0,8.71e-06,210.5,184.306769,106 ng/ml,Low Risk
59.4,764000.0,6.79e-06,117.4,184.306769,57 ng/ml,Low Risk
47.65,4698910.0,6.79e-06,107.0,30.34901645,300 ng/ml,Low Risk
34.55,764000.0,8.71e-06,368.3,30.8652386,240 ng/ml,Low Risk
41.51,1139196.0,8.71e-06,196.4,10.22845384,270 ng/ml,Low Risk
49.13,764000.0,6.79e-06,168.2,56.39410731,150 ng/ml,Low Risk
44.67,2291606.0,6.79e-06,262.1,92.62471648,57 ng/ml,Low Risk
46.46,1342851.0,8.71e-06,123.5,184.306769,240 ng/ml,Low Risk
44.47,2485771.0,6.79e-06,299.4,93.94168116,180 ng/ml,Low Risk
47.48,764000.0,8.71e-06,223.8,152.38514009,180 ng/ml,Low Risk
48.83,764000.0,8.71e-06,153.7,96.08086938,360 ng/ml,Low Risk
32.34,2284559.0,8.71e-06,104.2,130.16525832,57 ng/ml,Low Risk
47.51,764000.0,8.71e-06,287.9,83.09739626,360 ng/ml,Low Risk
44.84,764000.0,8.71e-06,269.9,30.63887034,106 ng/ml,Low Risk
61.58,9768634.0,6.79e-06,369.6,0.0,360 ng/ml,Low Risk
38.74,4991743.0,8.71e-06,253.1,54.91891225,0,Low Risk
48.48,7517841.0,6.79e-06,267.7,165.71869922,360 ng/ml,Low Risk
38.63,11764167.0,6.79e-06,160.6,170.43082215,120 ng/ml,Low Risk
61.58,2579321.0,6.79e-06,111.6,122.68785469,57 ng/ml,Low Risk
40.8,764000.0,6.79e-06,233.8,157.65953155,270 ng/ml,Low Risk
35.12,764000.0,8.71e-06,241.6,75.42443901,120 ng/ml,Low Risk
51.79,764000.0,8.71e-06,199.9,184.306769,360 ng/ml,Low Risk
37.33,764000.0,8.71e-06,104.2,127.81643262,240 ng/ml,Low Risk
46.13,764000.0,8.71e-06,219.8,184.306769,106 ng/ml,Low Risk
41.82,2676462.0,6.79e-06,360.3,7.4772745,0,Low Risk
61.58,764000.0,8.71e-06,322.7,39.13129455,120 ng/ml,Low Risk
46.0,3682554.0,6.79e-06,104.2,184.306769,150 ng/ml,Low Risk
37.58,764000.0,8.71e-06,201.1,110.33414208,28 ng/ml,Low Risk
39.12,764000.0,6.79e-06,104.2,78.5179868,57 ng/ml,Low Risk
41.41,764000.0,8.71e-06,111.3,91.0380708,270 ng/ml,Low Risk
42.82,2521942.0,6.79e-06,128.6,70.2321779,0,Low Risk
48.21,764000.0,8.71e-06,358.1,130.66807905,57 ng/ml,Low Risk
42.88,1805035.0,6.79e-06,206.6,93.14280784,180 ng/ml,Low Risk
61.58,2943062.0,6.79e-06,225.3,173.67577595,330 ng/ml,Low Risk
48.5,1730264.0,8.71e-06,104.2,173.19879993,106 ng/ml,Low Risk
46.39,764000.0,8.71e-06,147.5,184.306769,106 ng/ml,Low Risk
46.17,1198084.0,8.71e-06,167.8,184.306769,10 ng/ml,Low Risk
45.26,764000.0,8.71e-06,274.6,116.22697106,240 ng/ml,Low Risk
40.86,764000.0,6.79e-06,393.9,0.0,200 ng/ml,Low Risk
44.51,764000.0,8.71e-06,107.4,122.8672962,0,Low Risk
50.27,1198723.0,8.71e-06,217.7,81.53127578,200 ng/ml,Low Risk
56.93,764000.0,8.71e-06,358.3,154.46430112,360 ng/ml,Low Risk
61.58,764000.0,8.71e-06,431.4,184.306769,300 ng/ml,Low Risk
35.87,865934.0,8.71e-06,104.2,184.306769,28 ng/ml,Low Risk
39.09,764000.0,8.71e-06,308.8,184.306769,10 ng/ml,Low Risk
61.58,764000.0,6.79e-06,142.7,145.8569134,28 ng/ml,Low Risk
44.13,764000.0,8.71e-06,257.5,129.23222966,57 ng/ml,Low Risk
61.05,764000.0,8.71e-06,264.0,180.83977988,90 ng/ml,Low Risk
38.5,764000.0,6.79e-06,222.5,25.25942644,360 ng/ml,Low Risk
55.17,764000.0,8.71e-06,275.0,184.306769,330 ng/ml,Low Risk
40.37,3895390.0,8.71e-06,104.2,172.49320342,0,Low Risk
58.04,2238228.0,6.79e-06,183.7,125.3256197,200 ng/ml,Low Risk
61.58,764000.0,6.79e-06,331.6,60.46552236,0,Low Risk
59.0,4673062.0,8.71e-06,135.8,151.09385679,330 ng/ml,Low Risk
40.78,764000.0,8.71e-06,231.6,184.306769,57 ng/ml,Low Risk
43.32,764000.0,8.71e-06,218.1,125.23861625,300 ng/ml,Low Risk
33.94,764000.0,6.79e-06,119.0,124.2441893,0,Low Risk
41.75,764000.0,8.71e-06,142.5,82.22096549,10 ng/ml,Low Risk
41.47,764000.0,8.71e-06,147.8,138.24916946,57 ng/ml,Low Risk
37.58,1991491.0,6.79e-06,104.2,161.21453469,360 ng/ml,Low Risk
55.27,1778459.0,8.71e-06,111.4,21.24555848,330 ng/ml,Low Risk
38.59,7312621.0,8.71e-06,277.4,184.306769,360 ng/ml,Low Risk
61.58,9338021.0,6.79e-06,240.6,51.31045897,330 ng/ml,Low Risk
45.85,764000.0,8.71e-06,378.5,7.71226595,240 ng/ml,Low Risk
50.09,2831010.0,6.79e-06,167.2,0.0,10 ng/ml,Low Risk
36.93,764000.0,8.71e-06,302.1,45.53686467,106 ng/ml,Low Risk
40.2,3690189.0,6.79e-06,226.3,72.88532281,28 ng/ml,Low Risk
56.36,1516238.0,8.71e-06,181.8,5.15990543,240 ng/ml,Low Risk
